date,Air Temperature,Dew Point,Relative Humidity,Wind Direction,Wind Speed,Solar Radiation(GHI)
3/13/2019 13:00,20.80,10.80,52.85,261.00,2.10,393.00
3/13/2019 14:00,17.90,11.80,67.62,269.00,2.60,181.00
3/13/2019 15:00,15.70,10.90,73.20,272.00,2.80,11.00
3/13/2019 16:00,14.50,11.70,83.53,274.00,2.50,0.00
3/13/2019 17:00,13.80,11.80,87.69,272.00,2.20,0.00
3/13/2019 18:00,13.20,11.30,88.18,267.00,1.90,0.00
3/13/2019 19:00,12.50,10.70,88.73,261.00,1.60,0.00
3/13/2019 20:00,11.90,10.10,88.86,255.00,1.50,0.00
3/13/2019 21:00,11.40,9.60,88.94,250.00,1.50,0.00
3/13/2019 22:00,11.00,9.10,88.28,246.00,1.50,0.00
3/13/2019 23:00,10.80,8.70,86.85,244.00,1.50,0.00
3/14/2019 0:00,10.70,8.50,86.19,237.00,1.70,0.00
3/14/2019 1:00,10.80,8.60,86.35,234.00,1.90,0.00
3/14/2019 2:00,10.90,8.90,87.46,236.00,1.90,0.00
3/14/2019 3:00,11.20,9.30,87.80,242.00,1.90,0.00
3/14/2019 4:00,11.90,9.80,86.88,249.00,2.10,42.00
3/14/2019 5:00,12.80,10.10,83.63,254.00,2.30,64.00
3/14/2019 6:00,13.80,10.00,77.95,255.00,2.40,245.00
3/14/2019 7:00,14.50,9.10,70.06,251.00,2.50,93.00
3/14/2019 8:00,14.70,8.70,67.09,241.00,2.50,102.00
3/14/2019 9:00,14.70,8.90,68.16,233.00,2.50,216.00
3/14/2019 10:00,14.70,9.60,71.73,241.00,2.70,167.00
3/14/2019 11:00,14.80,10.60,76.02,259.00,2.90,178.00
3/14/2019 12:00,15.20,11.40,78.22,276.00,3.10,359.00
3/14/2019 13:00,15.20,11.70,79.39,289.00,2.90,228.00
3/14/2019 14:00,14.20,11.70,84.83,297.00,2.30,215.00
3/14/2019 15:00,12.70,11.40,91.55,299.00,1.70,26.00
3/14/2019 16:00,11.90,11.00,93.96,295.00,1.30,0.00
3/14/2019 17:00,11.30,10.70,95.97,283.00,1.10,0.00
3/14/2019 18:00,10.80,10.50,97.73,267.00,1.10,0.00
3/14/2019 19:00,10.60,10.40,98.76,253.00,1.20,0.00
3/14/2019 20:00,10.50,10.50,100.00,248.00,1.40,0.00
3/14/2019 21:00,10.60,10.60,100.00,248.00,1.50,0.00
3/14/2019 22:00,10.60,10.60,100.00,251.00,1.60,0.00
3/14/2019 23:00,10.70,10.70,100.00,252.00,1.60,0.00
3/15/2019 0:00,10.60,10.60,100.00,251.00,1.50,0.00
3/15/2019 1:00,10.40,10.40,100.00,245.00,1.50,0.00
3/15/2019 2:00,10.10,10.10,100.00,235.00,1.50,0.00
3/15/2019 3:00,10.80,10.00,94.63,222.00,1.50,0.00
3/15/2019 4:00,12.80,11.20,89.76,213.00,1.50,31.00
3/15/2019 5:00,14.90,12.40,84.77,213.00,1.90,138.00
3/15/2019 6:00,16.70,12.10,74.12,217.00,2.20,120.00
3/15/2019 7:00,17.80,10.80,63.40,219.00,2.40,413.00
3/15/2019 8:00,18.40,10.30,59.05,221.00,2.50,824.00
3/15/2019 9:00,18.80,9.80,55.69,225.00,2.50,143.00
3/15/2019 10:00,19.00,9.10,52.60,229.00,2.40,457.00
3/15/2019 11:00,18.90,8.60,51.11,231.00,2.20,410.00
3/15/2019 12:00,18.40,8.40,52.01,227.00,1.90,624.00
3/15/2019 13:00,17.50,8.70,56.13,214.00,1.40,424.00
3/15/2019 14:00,15.80,10.20,69.32,196.00,1.00,96.00
3/15/2019 15:00,14.70,10.00,73.27,188.00,1.00,19.00
3/15/2019 16:00,14.30,8.60,68.63,193.00,1.00,0.00
3/15/2019 17:00,13.70,8.20,69.34,205.00,1.10,0.00
3/15/2019 18:00,12.90,8.10,72.65,218.00,1.20,0.00
3/15/2019 19:00,12.20,8.10,75.82,226.00,1.30,0.00
3/15/2019 20:00,11.60,8.00,78.73,227.00,1.30,0.00
3/15/2019 21:00,11.20,8.00,80.82,224.00,1.40,0.00
3/15/2019 22:00,11.00,8.10,82.27,221.00,1.50,0.00
3/15/2019 23:00,10.90,8.30,83.96,220.00,1.60,0.00
3/16/2019 0:00,10.90,8.70,86.41,216.00,1.70,0.00
3/16/2019 1:00,10.90,9.10,88.68,214.00,1.80,0.00
3/16/2019 2:00,10.80,9.40,91.22,213.00,1.90,0.00
3/16/2019 3:00,11.40,9.70,89.16,214.00,2.00,0.00
3/16/2019 4:00,12.60,10.50,87.24,219.00,2.20,6.00
3/16/2019 5:00,13.80,11.20,84.35,225.00,2.60,24.00
3/16/2019 6:00,14.50,11.20,80.64,231.00,2.90,25.00
3/16/2019 7:00,14.70,10.40,75.23,235.00,3.10,45.00
3/16/2019 8:00,14.70,9.60,71.62,238.00,3.20,64.00
3/16/2019 9:00,14.60,9.40,70.96,241.00,3.40,116.00
3/16/2019 10:00,14.50,9.40,71.68,244.00,3.40,66.00
3/16/2019 11:00,14.40,9.60,73.05,248.00,3.40,74.00
3/16/2019 12:00,14.10,9.80,75.45,255.00,3.20,311.00
3/16/2019 13:00,13.70,10.10,78.77,264.00,2.80,63.00
3/16/2019 14:00,13.10,10.40,83.66,273.00,2.60,204.00
3/16/2019 15:00,12.70,10.60,86.80,278.00,2.40,3.00
3/16/2019 16:00,12.40,10.50,88.44,280.00,2.40,0.00
3/16/2019 17:00,12.20,10.50,89.10,279.00,2.30,0.00
3/16/2019 18:00,11.90,10.30,90.07,278.00,2.30,0.00
3/16/2019 19:00,11.80,10.10,89.23,278.00,2.30,0.00
3/16/2019 20:00,11.90,10.10,88.90,280.00,2.40,0.00
3/16/2019 21:00,12.00,10.20,88.48,283.00,2.40,0.00
3/16/2019 22:00,11.90,10.10,88.84,287.00,2.40,0.00
3/16/2019 23:00,11.90,10.10,88.78,290.00,2.30,0.00
3/17/2019 0:00,11.60,9.90,89.51,296.00,2.10,0.00
3/17/2019 1:00,11.50,9.80,89.56,300.00,2.00,0.00
3/17/2019 2:00,11.50,9.90,90.05,301.00,1.70,0.00
3/17/2019 3:00,11.90,9.80,87.22,297.00,1.60,0.00
3/17/2019 4:00,13.20,10.60,84.39,291.00,1.60,99.00
3/17/2019 5:00,14.70,11.30,80.34,284.00,1.90,140.00
3/17/2019 6:00,16.00,10.80,71.42,280.00,2.20,320.00
3/17/2019 7:00,17.10,10.20,63.69,279.00,2.40,192.00
3/17/2019 8:00,17.80,9.80,59.59,279.00,2.50,490.00
3/17/2019 9:00,18.10,9.60,57.73,278.00,2.60,889.00
3/17/2019 10:00,18.20,9.50,56.89,276.00,2.60,515.00
3/17/2019 11:00,18.00,9.50,57.60,275.00,2.50,790.00
3/17/2019 12:00,17.50,9.60,59.64,272.00,2.30,645.00
3/17/2019 13:00,16.50,9.70,64.24,267.00,2.10,446.00
3/17/2019 14:00,14.80,10.20,73.77,261.00,1.60,224.00
3/17/2019 15:00,13.00,10.90,86.99,253.00,1.30,30.00
3/17/2019 16:00,12.20,10.70,90.84,245.00,1.20,0.00
3/17/2019 17:00,11.70,10.70,93.36,235.00,1.10,0.00
3/17/2019 18:00,11.30,10.50,94.68,228.00,1.20,0.00
3/17/2019 19:00,10.90,10.30,96.26,223.00,1.20,0.00
3/17/2019 20:00,10.60,10.20,97.45,222.00,1.30,0.00
3/17/2019 21:00,10.40,10.10,97.81,223.00,1.30,0.00
3/17/2019 22:00,10.30,9.90,97.36,225.00,1.30,0.00
3/17/2019 23:00,10.30,9.80,96.44,226.00,1.30,0.00
3/18/2019 0:00,10.00,9.60,97.25,222.00,1.20,0.00
3/18/2019 1:00,9.80,9.40,97.42,213.00,1.10,0.00
3/18/2019 2:00,9.70,9.30,97.43,199.00,0.90,0.00
3/18/2019 3:00,10.40,9.40,93.39,186.00,0.90,0.00
3/18/2019 4:00,12.00,9.90,87.18,177.00,1.00,100.00
3/18/2019 5:00,14.10,10.50,79.03,177.00,1.00,316.00
3/18/2019 6:00,16.10,10.30,68.50,183.00,0.90,530.00
3/18/2019 7:00,18.00,10.00,59.44,194.00,0.90,710.00
3/18/2019 8:00,19.60,9.60,52.58,212.00,0.80,836.00
3/18/2019 9:00,20.70,9.40,48.31,235.00,0.80,893.00
3/18/2019 10:00,21.10,9.50,47.35,256.00,0.90,879.00
3/18/2019 11:00,21.00,9.70,48.36,271.00,1.00,795.00
3/18/2019 12:00,20.40,10.00,51.14,286.00,1.00,648.00
3/18/2019 13:00,19.20,10.50,57.15,304.00,0.90,453.00
3/18/2019 14:00,16.80,12.20,74.43,327.00,0.80,232.00
3/18/2019 15:00,14.30,12.40,88.16,173.00,0.80,34.00
3/18/2019 16:00,13.00,11.70,91.72,13.00,0.90,0.00
3/18/2019 17:00,12.40,11.40,93.82,22.00,1.10,0.00
3/18/2019 18:00,12.00,11.20,94.62,28.00,1.30,0.00
3/18/2019 19:00,11.50,11.00,96.50,37.00,1.40,0.00
3/18/2019 20:00,11.10,10.70,97.34,47.00,1.40,0.00
3/18/2019 21:00,10.70,10.30,97.65,54.00,1.30,0.00
3/18/2019 22:00,10.40,9.90,96.70,61.00,1.30,0.00
3/18/2019 23:00,10.30,9.50,94.47,65.00,1.30,0.00
3/19/2019 0:00,9.90,9.00,93.95,73.00,1.40,0.00
3/19/2019 1:00,9.60,8.50,92.69,78.00,1.40,0.00
3/19/2019 2:00,9.40,8.00,90.81,81.00,1.50,0.00
3/19/2019 3:00,10.40,7.50,82.48,82.00,1.50,0.00
3/19/2019 4:00,13.00,8.90,76.13,81.00,1.40,118.00
3/19/2019 5:00,16.20,9.10,62.63,75.00,1.40,343.00
3/19/2019 6:00,19.10,9.10,52.27,60.00,1.20,560.00
3/19/2019 7:00,21.40,8.70,44.19,37.00,1.00,739.00
3/19/2019 8:00,22.70,8.50,40.19,14.00,1.00,861.00
3/19/2019 9:00,23.40,8.30,38.01,182.00,1.20,916.00
3/19/2019 10:00,23.50,8.30,37.82,359.00,1.40,900.00
3/19/2019 11:00,23.20,8.60,39.23,359.00,1.60,811.00
3/19/2019 12:00,22.40,9.10,42.67,180.00,1.80,662.00
3/19/2019 13:00,20.80,10.20,50.69,2.00,1.70,464.00
3/19/2019 14:00,17.80,12.30,70.36,8.00,1.50,240.00
3/19/2019 15:00,15.00,12.80,86.86,16.00,1.40,36.00
3/19/2019 16:00,13.60,12.40,92.74,21.00,1.40,0.00
3/19/2019 17:00,12.70,12.20,97.00,20.00,1.50,0.00
3/19/2019 18:00,12.20,11.90,97.75,14.00,1.60,0.00
3/19/2019 19:00,11.80,11.50,97.87,10.00,1.60,0.00
3/19/2019 20:00,11.40,11.20,98.55,13.00,1.70,0.00
3/19/2019 21:00,11.30,10.90,97.61,22.00,1.60,0.00
3/19/2019 22:00,11.10,10.50,96.36,32.00,1.60,0.00
3/19/2019 23:00,11.00,10.20,94.64,36.00,1.60,0.00
3/20/2019 0:00,10.40,9.80,95.98,45.00,1.60,0.00
3/20/2019 1:00,9.90,9.40,96.78,54.00,1.60,0.00
3/20/2019 2:00,9.50,8.90,96.29,64.00,1.60,0.00
3/20/2019 3:00,10.10,8.40,89.44,73.00,1.50,0.00
3/20/2019 4:00,12.10,9.00,81.54,79.00,1.50,33.00
3/20/2019 5:00,15.00,9.40,69.23,78.00,1.50,174.00
3/20/2019 6:00,18.20,9.70,57.52,68.00,1.30,543.00
3/20/2019 7:00,20.80,9.70,48.98,51.00,1.00,720.00
3/20/2019 8:00,22.60,9.80,44.27,27.00,0.90,841.00
3/20/2019 9:00,23.60,10.10,42.44,184.00,1.00,892.00
3/20/2019 10:00,23.90,10.20,42.05,349.00,1.20,872.00
3/20/2019 11:00,23.60,10.50,43.55,342.00,1.50,786.00
3/20/2019 12:00,22.70,11.00,47.75,341.00,1.70,638.00
3/20/2019 13:00,21.00,12.00,56.47,343.00,1.80,443.00
3/20/2019 14:00,18.30,13.90,75.69,347.00,1.60,223.00
3/20/2019 15:00,15.90,14.20,89.75,353.00,1.40,31.00
3/20/2019 16:00,14.70,13.90,94.82,180.00,1.30,0.00
3/20/2019 17:00,14.00,13.60,97.65,6.00,1.30,0.00
3/20/2019 18:00,13.40,13.30,99.04,8.00,1.30,0.00
3/20/2019 19:00,13.00,12.90,99.26,9.00,1.30,0.00
3/20/2019 20:00,12.70,12.50,99.02,9.00,1.30,0.00
3/20/2019 21:00,12.40,12.10,98.12,12.00,1.30,0.00
3/20/2019 22:00,12.00,11.70,97.89,19.00,1.40,0.00
3/20/2019 23:00,11.70,11.20,96.66,24.00,1.40,0.00
3/21/2019 0:00,11.20,10.70,96.63,35.00,1.30,0.00
3/21/2019 1:00,10.70,10.10,96.21,43.00,1.30,0.00
3/21/2019 2:00,10.00,9.50,96.73,54.00,1.30,0.00
3/21/2019 3:00,10.30,8.70,89.64,69.00,1.40,0.00
3/21/2019 4:00,12.10,8.60,79.30,80.00,1.60,107.00
3/21/2019 5:00,14.70,8.40,65.94,85.00,1.60,321.00
3/21/2019 6:00,17.80,7.90,52.30,86.00,1.30,533.00
3/21/2019 7:00,20.40,7.20,42.35,65.00,0.90,705.00
3/21/2019 8:00,22.10,6.90,37.41,194.00,0.70,825.00
3/21/2019 9:00,23.00,7.60,37.30,332.00,0.80,860.00
3/21/2019 10:00,23.20,8.10,38.06,319.00,1.10,840.00
3/21/2019 11:00,22.70,8.70,40.70,318.00,1.50,755.00
3/21/2019 12:00,21.70,9.60,46.02,324.00,1.70,604.00
3/21/2019 13:00,20.00,10.70,55.09,332.00,1.80,413.00
3/21/2019 14:00,17.60,12.10,70.30,337.00,1.50,201.00
3/21/2019 15:00,15.30,13.00,85.99,338.00,1.20,22.00
3/21/2019 16:00,14.00,13.10,94.44,338.00,1.00,0.00
3/21/2019 17:00,13.20,13.10,99.39,335.00,0.90,0.00
3/21/2019 18:00,12.80,12.80,100.00,326.00,0.90,0.00
3/21/2019 19:00,12.60,12.60,100.00,317.00,1.00,0.00
3/21/2019 20:00,12.50,12.50,100.00,316.00,1.00,0.00
3/21/2019 21:00,12.30,12.30,100.00,322.00,1.10,0.00
3/21/2019 22:00,12.10,12.10,100.00,331.00,1.20,0.00
3/21/2019 23:00,12.00,12.00,100.00,335.00,1.20,0.00
3/22/2019 0:00,11.70,11.70,100.00,349.00,1.20,0.00
3/22/2019 1:00,11.50,11.50,100.00,178.00,1.10,0.00
3/22/2019 2:00,11.40,11.40,100.00,9.00,0.80,0.00
3/22/2019 3:00,12.20,11.30,94.08,26.00,0.60,0.00
3/22/2019 4:00,14.40,11.80,84.53,45.00,0.40,107.00
3/22/2019 5:00,16.90,12.00,72.77,42.00,0.40,317.00
3/22/2019 6:00,19.00,10.60,58.32,172.00,0.40,527.00
3/22/2019 7:00,20.60,10.30,51.74,303.00,0.50,703.00
3/22/2019 8:00,21.80,10.50,48.73,291.00,0.70,823.00
3/22/2019 9:00,22.40,10.80,47.96,289.00,0.90,873.00
3/22/2019 10:00,22.60,11.20,48.40,289.00,1.20,856.00
3/22/2019 11:00,22.30,11.50,50.43,293.00,1.30,771.00
3/22/2019 12:00,21.60,11.80,53.79,297.00,1.40,613.00
3/22/2019 13:00,20.20,12.40,60.82,303.00,1.40,260.00
3/22/2019 14:00,18.00,13.30,74.06,313.00,1.20,52.00
3/22/2019 15:00,16.00,13.90,87.33,326.00,0.90,27.00
3/22/2019 16:00,14.80,13.80,93.89,341.00,0.80,0.00
3/22/2019 17:00,14.00,13.50,96.99,349.00,0.70,0.00
3/22/2019 18:00,13.50,13.10,97.65,340.00,0.80,0.00
3/22/2019 19:00,13.40,12.80,96.20,325.00,0.80,0.00
3/22/2019 20:00,13.40,12.60,95.05,335.00,0.80,0.00
3/22/2019 21:00,13.10,12.40,95.59,186.00,0.80,0.00
3/22/2019 22:00,12.70,12.10,96.36,29.00,0.90,0.00
3/22/2019 23:00,12.50,11.90,96.15,34.00,0.90,0.00
3/23/2019 0:00,12.10,11.70,97.22,54.00,0.70,0.00
3/23/2019 1:00,11.90,11.50,97.10,70.00,0.60,0.00
3/23/2019 2:00,11.70,11.20,97.03,82.00,0.60,0.00
3/23/2019 3:00,12.10,11.00,92.94,87.00,0.60,0.00
3/23/2019 4:00,13.90,11.60,86.08,87.00,0.60,111.00
3/23/2019 5:00,16.30,11.40,72.69,85.00,0.80,145.00
3/23/2019 6:00,18.50,10.60,60.14,82.00,0.80,532.00
3/23/2019 7:00,20.50,10.10,51.33,74.00,0.60,575.00
3/23/2019 8:00,22.00,10.00,46.36,45.00,0.40,415.00
3/23/2019 9:00,22.90,10.10,44.32,180.00,0.40,702.00
3/23/2019 10:00,23.20,10.10,43.42,331.00,0.60,476.00
3/23/2019 11:00,22.90,10.10,44.39,323.00,0.90,503.00
3/23/2019 12:00,22.00,10.50,48.02,327.00,1.10,287.00
3/23/2019 13:00,20.50,11.20,55.05,336.00,1.30,289.00
3/23/2019 14:00,18.00,12.80,71.56,348.00,1.20,58.00
3/23/2019 15:00,15.90,13.60,85.95,183.00,1.00,13.00
3/23/2019 16:00,14.90,13.30,90.30,17.00,1.00,0.00
3/23/2019 17:00,14.60,13.30,91.87,28.00,1.00,0.00
3/23/2019 18:00,14.40,13.20,92.29,32.00,1.10,0.00
3/23/2019 19:00,14.20,12.90,91.93,31.00,1.10,0.00
3/23/2019 20:00,14.00,12.60,91.18,32.00,1.20,0.00
3/23/2019 21:00,14.00,12.40,89.97,32.00,1.30,0.00
3/23/2019 22:00,14.10,12.20,88.44,28.00,1.30,0.00
3/23/2019 23:00,14.20,12.00,86.56,24.00,1.30,0.00
3/24/2019 0:00,13.70,11.90,88.89,34.00,1.50,0.00
3/24/2019 1:00,13.00,11.80,92.30,35.00,1.60,0.00
3/24/2019 2:00,12.50,11.60,94.40,35.00,1.70,0.00
3/24/2019 3:00,13.30,11.30,87.89,33.00,1.60,0.00
3/24/2019 4:00,15.50,12.50,82.10,29.00,1.50,10.00
3/24/2019 5:00,17.80,12.20,69.59,16.00,1.60,15.00
3/24/2019 6:00,19.40,11.50,60.45,175.00,1.60,64.00
3/24/2019 7:00,20.20,10.70,54.51,331.00,1.80,206.00
3/24/2019 8:00,20.20,9.70,50.80,309.00,2.20,689.00
3/24/2019 9:00,19.50,8.70,49.81,295.00,2.30,422.00
3/24/2019 10:00,18.50,8.30,51.41,289.00,2.10,584.00
3/24/2019 11:00,18.10,8.70,54.10,288.00,2.00,643.00
3/24/2019 12:00,18.00,9.30,56.93,293.00,1.90,551.00
3/24/2019 13:00,17.50,10.00,61.41,305.00,1.80,274.00
3/24/2019 14:00,16.00,11.20,72.95,319.00,1.50,118.00
3/24/2019 15:00,14.20,12.00,86.88,333.00,1.30,34.00
3/24/2019 16:00,13.20,11.70,90.82,344.00,1.40,0.00
3/24/2019 17:00,12.70,11.50,92.13,351.00,1.30,0.00
3/24/2019 18:00,12.10,11.00,93.09,351.00,1.30,0.00
3/24/2019 19:00,11.70,10.50,92.51,347.00,1.30,0.00
3/24/2019 20:00,11.50,10.20,91.47,343.00,1.30,0.00
3/24/2019 21:00,11.50,10.00,90.39,343.00,1.30,0.00
3/24/2019 22:00,11.40,9.80,90.10,347.00,1.30,0.00
3/24/2019 23:00,11.40,9.60,88.58,351.00,1.20,0.00
3/25/2019 0:00,11.00,9.30,89.17,353.00,1.10,0.00
3/25/2019 1:00,10.80,9.00,88.64,347.00,1.20,0.00
3/25/2019 2:00,10.70,8.70,87.73,339.00,1.30,0.00
3/25/2019 3:00,11.20,8.70,84.44,335.00,1.20,0.00
3/25/2019 4:00,12.50,9.80,83.72,335.00,1.20,8.00
3/25/2019 5:00,13.50,10.40,81.47,336.00,1.40,18.00
3/25/2019 6:00,13.90,9.00,72.24,334.00,1.60,32.00
3/25/2019 7:00,14.40,8.50,67.74,333.00,1.70,212.00
3/25/2019 8:00,14.80,8.30,65.18,333.00,1.90,506.00
3/25/2019 9:00,15.00,8.20,63.98,334.00,2.00,256.00
3/25/2019 10:00,15.00,8.20,63.67,334.00,2.20,239.00
3/25/2019 11:00,15.20,8.00,62.21,331.00,2.20,255.00
3/25/2019 12:00,15.20,7.70,60.83,327.00,2.10,150.00
3/25/2019 13:00,14.80,7.40,61.10,322.00,1.90,85.00
3/25/2019 14:00,13.30,7.60,68.17,315.00,1.60,18.00
3/25/2019 15:00,11.60,8.40,80.93,306.00,1.30,4.00
3/25/2019 16:00,10.70,8.10,84.19,295.00,1.20,0.00
3/25/2019 17:00,10.10,7.90,86.09,281.00,1.10,0.00
3/25/2019 18:00,9.60,7.40,86.33,269.00,1.20,0.00
3/25/2019 19:00,9.30,7.00,85.64,257.00,1.30,0.00
3/25/2019 20:00,9.00,6.70,85.78,247.00,1.40,0.00
3/25/2019 21:00,8.90,6.60,85.23,242.00,1.40,0.00
3/25/2019 22:00,8.80,6.50,85.36,240.00,1.50,0.00
3/25/2019 23:00,8.70,6.50,86.03,240.00,1.60,0.00
3/26/2019 0:00,9.30,6.80,84.42,238.00,1.60,0.00
3/26/2019 1:00,9.70,7.20,84.40,236.00,1.50,0.00
3/26/2019 2:00,9.80,7.50,85.48,234.00,1.40,0.00
3/26/2019 3:00,10.50,7.70,83.07,232.00,1.40,0.00
3/26/2019 4:00,12.10,8.50,78.63,229.00,1.40,57.00
3/26/2019 5:00,13.80,8.20,69.00,226.00,1.60,357.00
3/26/2019 6:00,15.40,7.80,60.64,225.00,1.60,309.00
3/26/2019 7:00,16.70,7.20,53.36,227.00,1.60,753.00
3/26/2019 8:00,17.90,6.90,48.51,233.00,1.60,578.00
3/26/2019 9:00,18.60,6.90,46.47,240.00,1.80,582.00
3/26/2019 10:00,18.80,7.00,46.13,245.00,1.90,917.00
3/26/2019 11:00,18.50,7.20,47.60,246.00,1.90,543.00
3/26/2019 12:00,17.70,7.40,50.86,242.00,1.80,673.00
3/26/2019 13:00,16.50,7.60,55.78,238.00,1.60,51.00
3/26/2019 14:00,14.50,8.20,65.93,235.00,1.20,246.00
3/26/2019 15:00,12.60,9.40,80.98,234.00,0.90,43.00
3/26/2019 16:00,12.10,9.00,81.56,226.00,0.90,0.00
3/26/2019 17:00,12.50,8.70,77.52,207.00,0.80,0.00
3/26/2019 18:00,12.40,8.50,77.07,188.00,0.80,0.00
3/26/2019 19:00,11.80,8.40,79.70,181.00,1.00,0.00
3/26/2019 20:00,11.00,8.30,83.29,186.00,1.20,0.00
3/26/2019 21:00,10.50,8.20,85.70,199.00,1.20,0.00
3/26/2019 22:00,10.40,8.10,85.59,214.00,1.20,0.00
3/26/2019 23:00,10.30,8.10,86.44,220.00,1.20,0.00
3/27/2019 0:00,10.20,8.30,88.21,231.00,1.30,0.00
3/27/2019 1:00,10.10,8.70,90.76,234.00,1.20,0.00
3/27/2019 2:00,10.10,9.00,92.72,233.00,1.30,0.00
3/27/2019 3:00,11.10,9.20,88.23,231.00,1.30,0.00
3/27/2019 4:00,13.30,10.40,82.58,230.00,1.50,55.00
3/27/2019 5:00,15.40,11.00,74.94,232.00,1.70,127.00
3/27/2019 6:00,17.10,10.50,65.25,233.00,1.80,195.00
3/27/2019 7:00,18.20,9.80,57.82,235.00,1.90,296.00
3/27/2019 8:00,18.80,9.50,54.87,238.00,2.00,573.00
3/27/2019 9:00,19.00,9.80,55.12,242.00,2.10,923.00
3/27/2019 10:00,18.90,10.10,56.79,245.00,2.10,901.00
3/27/2019 11:00,18.60,10.40,58.84,248.00,2.20,809.00
3/27/2019 12:00,18.10,10.60,61.58,250.00,2.10,654.00
3/27/2019 13:00,17.40,10.80,65.39,250.00,2.10,457.00
3/27/2019 14:00,15.80,11.30,74.74,249.00,1.70,111.00
3/27/2019 15:00,14.00,12.10,88.54,248.00,1.40,42.00
3/27/2019 16:00,12.80,11.90,94.55,250.00,1.30,0.00
3/27/2019 17:00,12.30,11.80,96.62,255.00,1.30,0.00
3/27/2019 18:00,12.00,11.80,98.80,262.00,1.30,0.00
3/27/2019 19:00,11.80,11.80,100.00,266.00,1.30,0.00
3/27/2019 20:00,11.60,11.60,100.00,268.00,1.30,0.00
3/27/2019 21:00,11.50,11.50,100.00,268.00,1.30,0.00
3/27/2019 22:00,11.40,11.40,100.00,264.00,1.20,0.00
3/27/2019 23:00,11.40,11.20,98.52,261.00,1.10,0.00
3/28/2019 0:00,11.50,10.90,95.99,241.00,1.10,0.00
3/28/2019 1:00,11.30,10.60,95.46,239.00,1.20,0.00
3/28/2019 2:00,11.30,10.60,95.25,239.00,1.10,0.00
3/28/2019 3:00,12.20,10.60,89.87,232.00,1.10,0.00
3/28/2019 4:00,13.80,11.80,87.52,217.00,1.00,138.00
3/28/2019 5:00,15.50,12.20,80.72,200.00,1.10,356.00
3/28/2019 6:00,17.30,11.70,69.71,191.00,1.10,339.00
3/28/2019 7:00,19.00,10.70,58.62,196.00,1.10,483.00
3/28/2019 8:00,20.30,9.90,51.11,210.00,1.10,862.00
3/28/2019 9:00,21.00,9.20,46.83,229.00,1.10,908.00
3/28/2019 10:00,21.20,8.80,44.99,247.00,1.10,733.00
3/28/2019 11:00,20.60,8.70,46.25,259.00,1.10,629.00
3/28/2019 12:00,19.70,9.00,50.08,271.00,0.90,369.00
3/28/2019 13:00,18.40,10.10,58.45,290.00,0.70,320.00
3/28/2019 14:00,16.60,11.80,73.11,151.00,0.50,178.00
3/28/2019 15:00,14.90,12.20,83.68,24.00,0.50,39.00
3/28/2019 16:00,14.10,11.90,86.75,53.00,0.70,0.00
3/28/2019 17:00,13.80,11.90,88.59,65.00,1.00,0.00
3/28/2019 18:00,13.40,11.80,89.78,81.00,1.30,0.00
3/28/2019 19:00,12.60,11.50,92.86,95.00,1.30,0.00
3/28/2019 20:00,12.00,10.90,92.96,104.00,1.30,0.00
3/28/2019 21:00,12.00,10.40,90.08,106.00,1.20,0.00
3/28/2019 22:00,12.30,10.20,86.80,105.00,1.30,0.00
3/28/2019 23:00,12.40,10.10,85.82,104.00,1.30,0.00
3/29/2019 0:00,12.80,9.90,82.70,120.00,1.20,0.00
3/29/2019 1:00,13.20,9.60,79.03,164.00,0.80,0.00
3/29/2019 2:00,13.10,9.50,78.69,102.00,0.50,0.00
3/29/2019 3:00,12.90,9.70,81.10,39.00,0.60,0.00
3/29/2019 4:00,13.80,10.80,82.14,82.00,1.10,8.00
3/29/2019 5:00,15.30,11.90,80.07,98.00,1.80,19.00
3/29/2019 6:00,16.50,11.20,70.81,105.00,2.30,35.00
3/29/2019 7:00,18.20,10.80,61.80,113.00,2.50,107.00
3/29/2019 8:00,20.70,10.70,52.55,124.00,2.20,97.00
3/29/2019 9:00,21.70,10.30,48.15,124.00,1.90,378.00
3/29/2019 10:00,22.20,10.40,47.20,122.00,1.80,407.00
3/29/2019 11:00,23.20,10.00,43.16,134.00,1.60,443.00
3/29/2019 12:00,23.30,9.50,41.46,149.00,1.40,492.00
3/29/2019 13:00,22.20,10.00,45.94,160.00,1.20,402.00
3/29/2019 14:00,19.70,13.00,65.32,168.00,1.10,12.00
3/29/2019 15:00,17.40,12.10,71.27,178.00,1.30,5.00
3/29/2019 16:00,16.60,10.50,67.22,195.00,1.40,0.00
3/29/2019 17:00,16.40,10.20,66.55,219.00,1.40,0.00
3/29/2019 18:00,16.10,10.00,66.92,247.00,1.50,0.00
3/29/2019 19:00,15.60,10.40,71.21,271.00,1.60,0.00
3/29/2019 20:00,15.10,10.70,75.15,283.00,1.50,0.00
3/29/2019 21:00,14.30,11.20,81.55,282.00,1.10,0.00
3/29/2019 22:00,13.60,11.60,87.43,224.00,0.60,0.00
3/29/2019 23:00,13.40,11.80,90.04,170.00,0.40,0.00
3/30/2019 0:00,13.20,11.90,92.07,155.00,0.80,0.00
3/30/2019 1:00,13.40,11.90,90.79,161.00,1.00,0.00
3/30/2019 2:00,13.10,11.90,92.59,162.00,1.20,0.00
